"Survey_code","taxonomy","Date.x","Surveyor","Time.Start","Minute","Size","Number","Stage","family","genus","species","Coarse_Trophic","Fine_Trophic","Herb_Type","mass","area","Biomass","Density","allCode","Lagoon","Habitat"
"DC_July_04_03","Chlorurus sordidus","7/4/2018","DC","13:06",6,16,2,"","Scaridae","Chlorurus","sordidus","Primary Consumer","Herbivore/Detritivore","Excavator",180.415342,75.47336777,2.390450398,0.026499414,"DC_July_04_03_6","MRB","Back"
"DC_July_04_03","Chlorurus sordidus","7/4/2018","DC","13:06",8,19,2,"","Scaridae","Chlorurus","sordidus","Primary Consumer","Herbivore/Detritivore","Excavator",300.511211,62.42662486,4.813830824,0.032037612,"DC_July_04_03_8","MRB","Back"
"DC_July_04_03","Ctenochaetus striatus","7/4/2018","DC","13:06",2,18,1,"","Acanthuridae","Ctenochaetus","striatus","Primary Consumer","Herbivore/Detritivore","Detritivore",160.9264827,71.09652052,2.263493086,0.014065386,"DC_July_04_03_2","MRB","Back"
"DC_July_04_03","Ctenochaetus striatus","7/4/2018","DC","13:06",8,20,4,"","Acanthuridae","Ctenochaetus","striatus","Primary Consumer","Herbivore/Detritivore","Detritivore",888.8791188,62.42662486,14.23878226,0.064075224,"DC_July_04_03_8","MRB","Back"
"DC_July_04_03","Ctenochaetus striatus","7/4/2018","DC","13:06",9,22,4,"","Acanthuridae","Ctenochaetus","striatus","Primary Consumer","Herbivore/Detritivore","Detritivore",1190.223439,63.91393474,18.62228392,0.062584161,"DC_July_04_03_9","MRB","Back"
"DC_July_04_03","Ctenochaetus striatus","7/4/2018","DC","13:06",11,19,4,"","Acanthuridae","Ctenochaetus","striatus","Primary Consumer","Herbivore/Detritivore","Detritivore",759.6439915,77.97563184,9.742069074,0.051298077,"DC_July_04_03_11","MRB","Back"
"DC_July_04_03","Ctenochaetus striatus","7/4/2018","DC","13:06",4,19,1,"","Acanthuridae","Ctenochaetus","striatus","Primary Consumer","Herbivore/Detritivore","Detritivore",189.9109979,78.30977336,2.425125112,0.012769798,"DC_July_04_03_4","MRB","Back"
"DC_July_04_03","Ctenochaetus striatus","7/4/2018","DC","13:06",9,22,4,"","Acanthuridae","Ctenochaetus","striatus","Primary Consumer","Herbivore/Detritivore","Detritivore",1190.223439,63.91393474,18.62228392,0.062584161,"DC_July_04_03_9","MRB","Back"
"DC_July_04_03","Ctenochaetus striatus","7/4/2018","DC","13:06",0,19,1,"","Acanthuridae","Ctenochaetus","striatus","Primary Consumer","Herbivore/Detritivore","Detritivore",189.9109979,47.07130257,4.034538828,0.021244366,"DC_July_04_03_0","MRB","Back"
"DC_July_04_03","Ctenochaetus striatus","7/4/2018","DC","13:06",7,21,5,"","Acanthuridae","Ctenochaetus","striatus","Primary Consumer","Herbivore/Detritivore","Detritivore",1290.195551,85.1503825,15.15196425,0.058719642,"DC_July_04_03_7","MRB","Back"
"DC_July_04_03","Ctenochaetus striatus","7/4/2018","DC","13:06",1,20,7,"","Acanthuridae","Ctenochaetus","striatus","Primary Consumer","Herbivore/Detritivore","Detritivore",1555.538458,47.65792674,32.63965859,0.146880078,"DC_July_04_03_1","MRB","Back"
"DC_July_04_03","Leptoscarus vaigiensis","7/4/2018","DC","13:06",11,24,1,"","Scaridae","Leptoscarus","vaigiensis","Primary Consumer","Herbivore/Detritivore","Browser",210.2690018,77.97563184,2.696598884,0.012824519,"DC_July_04_03_11","MRB","Back"
"DC_July_04_03","Mulloidichthys flavolineatus","7/4/2018","DC","13:06",10,24,1,"","Mullidae","Mulloidicthys","flavolineatus","Secondary Consumer","Benthic Invertebrate Consumer","na",228.6737462,57.27194052,3.992771052,0.017460557,"DC_July_04_03_10","MRB","Back"
"DC_July_04_03","Mulloidichthys flavolineatus","7/4/2018","DC","13:06",8,20,1,"","Mullidae","Mulloidicthys","flavolineatus","Secondary Consumer","Benthic Invertebrate Consumer","na",129.9197758,62.42662486,2.0811597,0.016018806,"DC_July_04_03_8","MRB","Back"
"DC_July_04_03","Mulloidichthys flavolineatus","7/4/2018","DC","13:06",6,22,1,"","Mullidae","Mulloidicthys","flavolineatus","Secondary Consumer","Benthic Invertebrate Consumer","na",174.5958752,75.47336777,2.313344168,0.013249707,"DC_July_04_03_6","MRB","Back"
"DC_July_04_03","Naso lituratus","7/4/2018","DC","13:06",1,18,1,"","Acanthuridae","Naso","lituratus","Primary Consumer","Herbivore/Detritivore","Browser",108.1130578,47.65792674,2.268522054,0.020982868,"DC_July_04_03_1","MRB","Back"
"DC_July_04_03","Parupeneus multifasciatus","7/4/2018","DC","13:06",3,20,1,"","Mullidae","Parupeneus","mutlifasciatus","Secondary Consumer","Benthic Invertebrate Consumer","na",165.5769968,60.56179573,2.734017293,0.01651206,"DC_July_04_03_3","MRB","Back"
"DC_July_04_03","Scarus altipinnis","7/4/2018","DC","13:06",5,24,1,"TP","Scaridae","Scarus","altipinnis","Primary Consumer","Herbivore/Detritivore","Scraper",272.8552763,67.73709301,4.028151551,0.01476296,"DC_July_04_03_5","MRB","Back"
"DC_July_04_03","Scarus altipinnis","7/4/2018","DC","13:06",2,24,1,"TP","Scaridae","Scarus","altipinnis","Primary Consumer","Herbivore/Detritivore","Scraper",272.8552763,71.09652052,3.837814766,0.014065386,"DC_July_04_03_2","MRB","Back"
"DC_July_04_03","Scarus globiceps","7/4/2018","DC","13:06",9,19,2,"TP","Scaridae","Scarus","globiceps","Primary Consumer","Herbivore/Detritivore","Scraper",277.1746298,63.91393474,4.336685433,0.031292081,"DC_July_04_03_9","MRB","Back"
"DC_July_04_03","Scarus globiceps","7/4/2018","DC","13:06",12,19,1,"","Scaridae","Scarus","globiceps","Primary Consumer","Herbivore/Detritivore","Scraper",138.5873149,49.57070865,2.795750125,0.020173204,"DC_July_04_03_12","MRB","Back"
"DC_July_04_03","Scarus oviceps","7/4/2018","DC","13:06",9,10,1,"","Scaridae","Scarus","oviceps","Primary Consumer","Herbivore/Detritivore","Scraper",20.7839379,63.91393474,0.32518633,0.01564604,"DC_July_04_03_9","MRB","Back"
"DC_July_04_03","Scarus oviceps","7/4/2018","DC","13:06",5,22,1,"","Scaridae","Scarus","oviceps","Primary Consumer","Herbivore/Detritivore","Scraper",213.7613977,67.73709301,3.155750981,0.01476296,"DC_July_04_03_5","MRB","Back"
"DC_July_04_03","Scarus oviceps","7/4/2018","DC","13:06",11,19,1,"","Scaridae","Scarus","oviceps","Primary Consumer","Herbivore/Detritivore","Scraper",138.5873149,77.97563184,1.777315702,0.012824519,"DC_July_04_03_11","MRB","Back"
"DC_July_04_03","Scarus psittacus","7/4/2018","DC","13:06",4,10,7,"","Scaridae","Scarus","psittacus","Primary Consumer","Herbivore/Detritivore","Scraper",160.505798,78.30977336,2.049626644,0.089388587,"DC_July_04_03_4","MRB","Back"
"DC_July_04_03","Scarus psittacus","7/4/2018","DC","13:06",10,18,2,"","Scaridae","Scarus","psittacus","Primary Consumer","Herbivore/Detritivore","Scraper",322.6057659,57.27194052,5.632876466,0.034921115,"DC_July_04_03_10","MRB","Back"
"DC_July_04_03","Scarus psittacus","7/4/2018","DC","13:06",0,16,1,"","Scaridae","Scarus","psittacus","Primary Consumer","Herbivore/Detritivore","Scraper",109.1105909,47.07130257,2.317985374,0.021244366,"DC_July_04_03_0","MRB","Back"
"DC_July_04_03","Scarus psittacus","7/4/2018","DC","13:06",7,20,1,"","Scaridae","Scarus","psittacus","Primary Consumer","Herbivore/Detritivore","Scraper",228.8290938,85.1503825,2.687352506,0.011743928,"DC_July_04_03_7","MRB","Back"
"DC_July_04_03","Scarus psittacus","7/4/2018","DC","13:06",3,18,1,"TP","Scaridae","Scarus","psittacus","Primary Consumer","Herbivore/Detritivore","Scraper",161.302883,60.56179573,2.663442869,0.01651206,"DC_July_04_03_3","MRB","Back"
"DC_July_04_03","Scarus psittacus","7/4/2018","DC","13:06",12,19,1,"TP","Scaridae","Scarus","psittacus","Primary Consumer","Herbivore/Detritivore","Scraper",193.0082561,49.57070865,3.893594854,0.020173204,"DC_July_04_03_12","MRB","Back"
"DC_July_04_03","Scarus psittacus","7/4/2018","DC","13:06",3,18,1,"","Scaridae","Scarus","psittacus","Primary Consumer","Herbivore/Detritivore","Scraper",161.302883,60.56179573,2.663442869,0.01651206,"DC_July_04_03_3","MRB","Back"
"DC_July_04_03","Scarus psittacus","7/4/2018","DC","13:06",4,16,1,"","Scaridae","Scarus","psittacus","Primary Consumer","Herbivore/Detritivore","Scraper",109.1105909,78.30977336,1.393320223,0.012769798,"DC_July_04_03_4","MRB","Back"
"DC_July_04_03","Scarus psittacus","7/4/2018","DC","13:06",11,18,1,"","Scaridae","Scarus","psittacus","Primary Consumer","Herbivore/Detritivore","Scraper",161.302883,77.97563184,2.068631945,0.012824519,"DC_July_04_03_11","MRB","Back"
"DC_July_04_03","Scarus psittacus","7/4/2018","DC","13:06",6,19,2,"","Scaridae","Scarus","psittacus","Primary Consumer","Herbivore/Detritivore","Scraper",386.0165122,75.47336777,5.114605636,0.026499414,"DC_July_04_03_6","MRB","Back"
"DC_July_04_03","Scarus psittacus","7/4/2018","DC","13:06",2,18,1,"","Scaridae","Scarus","psittacus","Primary Consumer","Herbivore/Detritivore","Scraper",161.302883,71.09652052,2.268787302,0.014065386,"DC_July_04_03_2","MRB","Back"
"DC_July_04_03","Scarus psittacus","7/4/2018","DC","13:06",4,18,1,"","Scaridae","Scarus","psittacus","Primary Consumer","Herbivore/Detritivore","Scraper",161.302883,78.30977336,2.059805259,0.012769798,"DC_July_04_03_4","MRB","Back"
"DC_July_04_03","Scarus psittacus","7/4/2018","DC","13:06",11,16,2,"","Scaridae","Scarus","psittacus","Primary Consumer","Herbivore/Detritivore","Scraper",218.2211817,77.97563184,2.798581769,0.025649039,"DC_July_04_03_11","MRB","Back"
"DC_July_04_03","Scarus psittacus","7/4/2018","DC","13:06",8,20,2,"TP","Scaridae","Scarus","psittacus","Primary Consumer","Herbivore/Detritivore","Scraper",457.6581876,62.42662486,7.331137775,0.032037612,"DC_July_04_03_8","MRB","Back"
"DC_July_04_03","Scarus psittacus","7/4/2018","DC","13:06",9,18,2,"","Scaridae","Scarus","psittacus","Primary Consumer","Herbivore/Detritivore","Scraper",322.6057659,63.91393474,5.047502821,0.031292081,"DC_July_04_03_9","MRB","Back"
"DC_July_04_03","Scarus psittacus","7/4/2018","DC","13:06",1,19,2,"","Scaridae","Scarus","psittacus","Primary Consumer","Herbivore/Detritivore","Scraper",386.0165122,47.65792674,8.099733635,0.041965737,"DC_July_04_03_1","MRB","Back"
"DC_July_04_03","Scarus psittacus","7/4/2018","DC","13:06",7,25,1,"TP","Scaridae","Scarus","psittacus","Primary Consumer","Herbivore/Detritivore","Scraper",479.9053306,85.1503825,5.635973868,0.011743928,"DC_July_04_03_7","MRB","Back"
"DC_July_04_03","Scarus psittacus","7/4/2018","DC","13:06",1,18,1,"","Scaridae","Scarus","psittacus","Primary Consumer","Herbivore/Detritivore","Scraper",161.302883,47.65792674,3.384597149,0.020982868,"DC_July_04_03_1","MRB","Back"
"DC_July_04_03","Scarus psittacus","7/4/2018","DC","13:06",8,20,2,"","Scaridae","Scarus","psittacus","Primary Consumer","Herbivore/Detritivore","Scraper",457.6581876,62.42662486,7.331137775,0.032037612,"DC_July_04_03_8","MRB","Back"
"DC_July_04_03","Scarus rubroviolaceus","7/4/2018","DC","13:06",5,23,1,"TP","Scaridae","Scarus","rubroviolaceus","Primary Consumer","Herbivore/Detritivore","Scraper",243.7784544,67.73709301,3.598891591,0.01476296,"DC_July_04_03_5","MRB","Back"
"DC_July_04_03","Scarus schlegeli","7/4/2018","DC","13:06",9,22,1,"TP","Scaridae","Scarus","schlegeli","Primary Consumer","Herbivore/Detritivore","Scraper",222.5260072,63.91393474,3.481650881,0.01564604,"DC_July_04_03_9","MRB","Back"
"DC_July_04_03","Siganus argenteus","7/4/2018","DC","13:06",7,23,2,"","Siganidae","Siganus","argenteus","Primary Consumer","Herbivore/Detritivore","Browser",433.8227027,85.1503825,5.094782782,0.023487857,"DC_July_04_03_7","MRB","Back"
"DC_July_04_03","Siganus spinus","7/4/2018","DC","13:06",5,18,1,"","Siganidae","Siganus","spinus","Primary Consumer","Herbivore/Detritivore","Browser",114.4587813,67.73709301,1.689750419,0.01476296,"DC_July_04_03_5","MRB","Back"
"DC_July_04_03","Siganus spinus","7/4/2018","DC","13:06",5,17,2,"","Siganidae","Siganus","spinus","Primary Consumer","Herbivore/Detritivore","Browser",191.8225979,67.73709301,2.831869356,0.02952592,"DC_July_04_03_5","MRB","Back"
"DC_July_04_03","Zebrasoma scopas","7/4/2018","DC","13:06",12,16,4,"","Acanthuridae","Zebrasoma","scopas","Primary Consumer","Herbivore/Detritivore","Grazer",466.0034128,49.57070865,9.400781743,0.080692815,"DC_July_04_03_12","MRB","Back"
"DC_July_04_03","Zebrasoma scopas","7/4/2018","DC","13:06",10,20,4,"","Acanthuridae","Zebrasoma","scopas","Primary Consumer","Herbivore/Detritivore","Grazer",908.7423466,57.27194052,15.86714783,0.069842229,"DC_July_04_03_10","MRB","Back"
"DC_July_04_03","Zebrasoma scopas","7/4/2018","DC","13:06",12,16,2,"","Acanthuridae","Zebrasoma","scopas","Primary Consumer","Herbivore/Detritivore","Grazer",233.0017064,49.57070865,4.700390871,0.040346407,"DC_July_04_03_12","MRB","Back"
"DC_July_04_03","Zebrasoma scopas","7/4/2018","DC","13:06",3,16,1,"","Acanthuridae","Zebrasoma","scopas","Primary Consumer","Herbivore/Detritivore","Grazer",116.5008532,60.56179573,1.923669069,0.01651206,"DC_July_04_03_3","MRB","Back"
"DC_July_04_03","Zebrasoma scopas","7/4/2018","DC","13:06",6,18,2,"","Acanthuridae","Zebrasoma","scopas","Primary Consumer","Herbivore/Detritivore","Grazer",331.4809702,75.47336777,4.392025691,0.026499414,"DC_July_04_03_6","MRB","Back"
"DC_July_04_03","Zebrasoma scopas","7/4/2018","DC","13:06",1,17,1,"","Acanthuridae","Zebrasoma","scopas","Primary Consumer","Herbivore/Detritivore","Grazer",139.6791616,47.65792674,2.930869451,0.020982868,"DC_July_04_03_1","MRB","Back"
"DC_July_04_03","Zebrasoma scopas","7/4/2018","DC","13:06",5,16,2,"","Acanthuridae","Zebrasoma","scopas","Primary Consumer","Herbivore/Detritivore","Grazer",233.0017064,67.73709301,3.43979489,0.02952592,"DC_July_04_03_5","MRB","Back"
"DC_July_04_03","Zebrasoma scopas","7/4/2018","DC","13:06",10,18,4,"","Acanthuridae","Zebrasoma","scopas","Primary Consumer","Herbivore/Detritivore","Grazer",662.9619405,57.27194052,11.57568496,0.069842229,"DC_July_04_03_10","MRB","Back"
"DC_July_04_03","Zebrasoma scopas","7/4/2018","DC","13:06",4,18,1,"","Acanthuridae","Zebrasoma","scopas","Primary Consumer","Herbivore/Detritivore","Grazer",165.7404851,78.30977336,2.116472542,0.012769798,"DC_July_04_03_4","MRB","Back"
"DC_July_15_03","Acanthurus guttatus","7/15/2018","DC","12:12",19,15,1,"","Acanthuridae","Acanthurus","guttatus","Primary Consumer","Herbivore/Detritivore","Grazer",90.24813941,31.2403589,2.88883171,0.032009876,"DC_July_15_03_19","Temae","Back"
"DC_July_15_03","Acanthurus nigrofuscus","7/15/2018","DC","12:12",22,15,3,"","Acanthuridae","Acanthurus","nigrofuscus","Primary Consumer","Herbivore/Detritivore","Grazer",283.9873107,37.11529168,7.651490744,0.080829218,"DC_July_15_03_22","Temae","Back"
"DC_July_15_03","Acanthurus nigrofuscus","7/15/2018","DC","12:12",18,16,4,"","Acanthuridae","Acanthurus","nigrofuscus","Primary Consumer","Herbivore/Detritivore","Grazer",460.3717297,45.69474911,10.07493724,0.08753741,"DC_July_15_03_18","Temae","Back"
"DC_July_15_03","Acanthurus nigrofuscus","7/15/2018","DC","12:12",23,14,4,"","Acanthuridae","Acanthurus","nigrofuscus","Primary Consumer","Herbivore/Detritivore","Grazer",307.2621261,34.30316607,8.957252676,0.116607312,"DC_July_15_03_23","Temae","Back"
"DC_July_15_03","Acanthurus triostegus","7/15/2018","DC","12:12",23,15,1,"","Acanthuridae","Acanthurus","triostegus","Primary Consumer","Herbivore/Detritivore","Grazer",87.42439351,34.30316607,2.54858089,0.029151828,"DC_July_15_03_23","Temae","Back"
"DC_July_15_03","Acanthurus triostegus","7/15/2018","DC","12:12",18,15,2,"","Acanthuridae","Acanthurus","triostegus","Primary Consumer","Herbivore/Detritivore","Grazer",174.848787,45.69474911,3.826452501,0.043768705,"DC_July_15_03_18","Temae","Back"
"DC_July_15_03","Acanthurus triostegus","7/15/2018","DC","12:12",24,15,2,"","Acanthuridae","Acanthurus","triostegus","Primary Consumer","Herbivore/Detritivore","Grazer",174.848787,44.86343494,3.897356216,0.044579734,"DC_July_15_03_24","Temae","Back"
"DC_July_15_03","Arothron hispidus","7/15/2018","DC","12:12",29,14,1,"","Tetraodontidae","Arothron","hispidus","Secondary Consumer","Omnivore","na",90.79656439,35.04475124,2.590874844,0.028534944,"DC_July_15_03_29","Temae","Back"
"DC_July_15_03","Carcharhinus melanopterus","7/15/2018","DC","12:12",16,107,1,"","Carcharhinidae ","Carcharhinus","melanopterus","Piscivore_primarily","Piscivore","na",13154.61955,39.14962499,336.0088264,0.025543029,"DC_July_15_03_16","Temae","Back"
"DC_July_15_03","Chlorurus sordidus","7/15/2018","DC","12:12",28,14,5,"","Scaridae","Chlorurus","sordidus","Primary Consumer","Herbivore/Detritivore","Excavator",303.4138379,36.55082354,8.301149154,0.136795823,"DC_July_15_03_28","Temae","Back"
"DC_July_15_03","Chlorurus sordidus","7/15/2018","DC","12:12",14,16,1,"TP","Scaridae","Chlorurus","sordidus","Primary Consumer","Herbivore/Detritivore","Excavator",90.20767099,64.78948301,1.39231966,0.015434604,"DC_July_15_03_14","Temae","Back"
"DC_July_15_03","Chlorurus sordidus","7/15/2018","DC","12:12",29,15,6,"","Scaridae","Chlorurus","sordidus","Primary Consumer","Herbivore/Detritivore","Excavator",446.8661315,35.04475124,12.75129986,0.171209662,"DC_July_15_03_29","Temae","Back"
"DC_July_15_03","Chlorurus sordidus","7/15/2018","DC","12:12",19,16,3,"","Scaridae","Chlorurus","sordidus","Primary Consumer","Herbivore/Detritivore","Excavator",270.623013,31.2403589,8.662608963,0.096029627,"DC_July_15_03_19","Temae","Back"
"DC_July_15_03","Chlorurus sordidus","7/15/2018","DC","12:12",12,16,2,"","Scaridae","Chlorurus","sordidus","Primary Consumer","Herbivore/Detritivore","Excavator",180.415342,70.54983068,2.557275336,0.028348757,"DC_July_15_03_12","Temae","Back"
"DC_July_15_03","Chlorurus sordidus","7/15/2018","DC","12:12",15,14,10,"","Scaridae","Chlorurus","sordidus","Primary Consumer","Herbivore/Detritivore","Excavator",606.8276759,36.75095376,16.51188918,0.272101782,"DC_July_15_03_15","Temae","Back"
"DC_July_15_03","Chlorurus sordidus","7/15/2018","DC","12:12",22,22,1,"TP","Scaridae","Chlorurus","sordidus","Primary Consumer","Herbivore/Detritivore","Excavator",232.201051,37.11529168,6.256209785,0.026943073,"DC_July_15_03_22","Temae","Back"
"DC_July_15_03","Chlorurus sordidus","7/15/2018","DC","12:12",24,18,1,"TP","Scaridae","Chlorurus","sordidus","Primary Consumer","Herbivore/Detritivore","Excavator",127.9721037,44.86343494,2.852481178,0.022289867,"DC_July_15_03_24","Temae","Back"
"DC_July_15_03","Chlorurus sordidus","7/15/2018","DC","12:12",29,16,3,"","Scaridae","Chlorurus","sordidus","Primary Consumer","Herbivore/Detritivore","Excavator",270.623013,35.04475124,7.722212411,0.085604831,"DC_July_15_03_29","Temae","Back"
"DC_July_15_03","Chlorurus sordidus","7/15/2018","DC","12:12",13,16,2,"","Scaridae","Chlorurus","sordidus","Primary Consumer","Herbivore/Detritivore","Excavator",180.415342,59.47626799,3.033400515,0.033626858,"DC_July_15_03_13","Temae","Back"
"DC_July_15_03","Chlorurus sordidus","7/15/2018","DC","12:12",17,22,1,"TP","Scaridae","Chlorurus","sordidus","Primary Consumer","Herbivore/Detritivore","Excavator",232.201051,27.15447537,8.551115342,0.036826342,"DC_July_15_03_17","Temae","Back"
"DC_July_15_03","Chlorurus sordidus","7/15/2018","DC","12:12",13,16,4,"","Scaridae","Chlorurus","sordidus","Primary Consumer","Herbivore/Detritivore","Excavator",360.830684,59.47626799,6.066801031,0.067253715,"DC_July_15_03_13","Temae","Back"
"DC_July_15_03","Chlorurus sordidus","7/15/2018","DC","12:12",17,15,4,"","Scaridae","Chlorurus","sordidus","Primary Consumer","Herbivore/Detritivore","Excavator",297.9107543,27.15447537,10.97096336,0.147305368,"DC_July_15_03_17","Temae","Back"
"DC_July_15_03","Chlorurus sordidus","7/15/2018","DC","12:12",20,15,10,"","Scaridae","Chlorurus","sordidus","Primary Consumer","Herbivore/Detritivore","Excavator",744.7768858,28.86036667,25.80621703,0.346495944,"DC_July_15_03_20","Temae","Back"
